username,phone,email,companyName,location,industryType,experienceLevel,businessSize,businessStage,skills_,skills_Emotional Intelligence,skills_Innovation,skills_Logistics,skills_Management,skills_Marketing,skills_Networking,skills_Problem Solving,skills_Product Development,businessGoals_,businessGoals_Customer Acquisition,businessGoals_Innovation,businessGoals_Market Expansion,businessGoals_Product Launch,businessGoals_Service Development,preferredPartnerIndustry_,preferredPartnerIndustry_Agriculture,preferredPartnerIndustry_E-commerce,preferredPartnerIndustry_Finance,preferredPartnerIndustry_Healthcare,preferredPartnerIndustry_Logistics,preferredPartnerIndustry_Management,preferredPartnerIndustry_Manufacturing,preferredPartnerIndustry_Retail,preferredPartnerIndustry_Technology,preferredPartnerIndustry_Tourism,industryType_Agriculture,industryType_E-commerce,industryType_Finance,industryType_Healthcare,industryType_Logistics,industryType_Management,industryType_Manufacturing,industryType_Retail,industryType_Technology,industryType_Tourism,industryType_nan,experienceLevel_Expert,experienceLevel_Intermediate,experienceLevel_Novice,experienceLevel_nan,businessSize_Large Enterprise,businessSize_Medium Enterprise,businessSize_Micro Business,businessSize_Small Business,businessSize_Solo,businessSize_nan,location_Banglore,location_Chennai,location_Delhi,location_Goa,location_Hyderabad,location_Kolkata,location_Mumbai,location_Mysore,location_Pondicherry,location_Pune,location_nan,businessStage_Growth,businessStage_Mature,businessStage_Startup,businessStage_nan,connectionsMade,partnershipSuccessful,Cluster
Raymond Ramsey,3389147012.0,moorerobert@example.com,Gibson-Pierce,Mumbai,Healthcare,Intermediate,Solo,Mature,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5372989646630676,0.8527567766897132,5
Jamie Hernandez,6619360389.0,april48@example.net,Davis LLC,Pondicherry,Finance,Intermediate,Small Business,Mature,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27852004952329373,0.8527567766897132,5
Jessica Anderson,8179692942.0,huberchristopher@example.com,Goodwin-Thompson,Goa,Healthcare,Expert,Medium Enterprise,Startup,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6851726304572241,0.8527567766897132,5
David Larson,3349194600.0,kennethsmith@example.com,"Smith, Thompson and Carter",Delhi,E-commerce,Intermediate,Small Business,Growth,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.239698877185311,0.117621624370995,5
Yolanda Osborne,9082002802.0,zacharygood@example.com,Noble PLC,Kolkata,E-commerce,Novice,Small Business,Mature,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0918252113911546,-1.3526486802664413,1
Heather Howell,2848414379.0,gregorygonzalez@example.com,Gray and Sons,Kolkata,Technology,Intermediate,Small Business,Growth,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4245409594280067,1.5878919290084312,5
Connie Le,1718940245.0,rbernard@example.com,"Cunningham, Baker and Kelley",Kolkata,Technology,Intermediate,Small Business,Growth,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1657620442882328,-1.3526486802664413,1
Justin Fox,6819432018.0,jessicawaters@example.com,"Green, Howe and Robinson",Banglore,Retail,Intermediate,Medium Enterprise,Startup,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.422027107109506,-1.3526486802664413,0
Patricia Cooper,4735676830.0,eyoung@example.com,"Douglas, Kim and Cordova",Goa,Finance,Intermediate,Solo,Startup,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.498477792325085,-0.6175135279477231,1
James Davis,3305589666.0,corylove@example.net,Flores Inc,Banglore,Tourism,Intermediate,Solo,Growth,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0178883784940762,1.5878919290084312,5
Jennifer Tate,7734744247.0,joshuarichardson@example.net,Hill Group,Delhi,Agriculture,Novice,Small Business,Startup,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4589955235580452,0.8527567766897132,4
Amy Sullivan,2578505497.0,ramirezelizabeth@example.org,"Allen, Love and Hughes",Delhi,Technology,Novice,Medium Enterprise,Growth,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8330462962513806,-1.3526486802664413,1
Gina Shaffer,5405295706.0,johnsonkelly@example.com,Garcia-Scott,Banglore,Technology,Expert,Small Business,Startup,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1657620442882328,0.117621624370995,5
Donna Jones,4929778431.0,wlee@example.net,Nelson Group,Hyderabad,Manufacturing,Novice,Small Business,Startup,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8305324439328801,0.117621624370995,0
Victor Spencer,7198925999.0,christopher86@example.com,Collier-Hudson,Goa,Retail,Novice,Solo,Startup,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6093830416707022,0.8527567766897132,5
Andrea Bowman,4622208670.0,solispatricia@example.com,Berry Group,Delhi,Logistics,Novice,Small Business,Growth,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2415516330747546,0.8527567766897132,5
Tammy Martinez,9009780379.0,neallindsey@example.org,Butler Ltd,Chennai,Healthcare,Novice,Solo,Mature,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6826587781387236,-0.6175135279477231,0
Caitlin Johnson,4939427964.0,beverlygutierrez@example.net,Grant LLC,Hyderabad,Healthcare,Expert,Medium Enterprise,Startup,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.089311359072654,1.5878919290084312,4
Richard Gardner,8665995542.0,joanna66@example.net,Huffman Inc,Pune,Finance,Intermediate,Large Enterprise,Growth,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0153745261755758,-0.6175135279477231,0
Micheal Owens,9040867592.0,whitney09@example.net,Elliott Group,Banglore,E-commerce,Expert,Solo,Mature,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.27600619720479314,1.5878919290084312,4
Jose Henry,5722265922.0,michelle72@example.net,Dean-Benson,Banglore,Technology,Novice,Solo,Growth,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.352456882420372,1.5878919290084312,5
Christopher Esparza,3432249196.0,dominguezjacob@example.com,"Dixon, Smith and Murray",Mysore,E-commerce,Novice,Solo,Startup,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.27600619720479314,1.5878919290084312,4
John Hill,2699183311.0,alexandra35@example.net,Reilly PLC,Goa,Finance,Intermediate,Solo,Growth,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3480902742124279,0.8527567766897132,4
Keith Gonzales,8086923313.0,jasonfloyd@example.net,Griffin-Simmons,Pune,Finance,Intermediate,Solo,Growth,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0936779672805981,0.117621624370995,2
Laura Perkins,4751852059.0,abigail57@example.net,White-Briggs,Chennai,Finance,Expert,Solo,Startup,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5699007729036625,0.8527567766897132,4
Dr. Julie Henry,3879849782.0,mooneysamantha@example.com,Walker PLC,Pondicherry,E-commerce,Expert,Large Enterprise,Growth,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.534785112344567,-0.6175135279477231,0
Barbara Shepard,2219329037.0,lkim@example.net,"Bates, Fitzgerald and Powell",Banglore,Technology,Novice,Small Business,Startup,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7960778798028415,-0.6175135279477231,1
Carolyn Welch,1547905648.0,etorres@example.net,Douglas Inc,Delhi,Finance,Novice,Medium Enterprise,Startup,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.535446208773624,0.117621624370995,5
Ian Howard,4956693384.0,whitetracy@example.com,Allen-Patrick,Mumbai,Manufacturing,Intermediate,Small Business,Mature,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5724146252221631,-1.3526486802664413,1
Cheryl Richards,9875985379.0,ross60@example.com,Dean-Solomon,Goa,Retail,Expert,Small Business,Growth,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4608482794474888,0.8527567766897132,4
Christopher Simmons,2827468745.0,vevans@example.com,Barber-Maldonado,Banglore,Healthcare,Intermediate,Small Business,Growth,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4245409594280067,-1.3526486802664413,1
Wanda Walsh,2531292164.0,brandy77@example.net,"Rogers, Cameron and Hess",Chennai,Retail,Intermediate,Solo,Growth,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12813253141063666,-0.6175135279477231,0
Jenna Cardenas,7880502703.0,moorejessica@example.org,Baker Inc,Chennai,Technology,Intermediate,Medium Enterprise,Growth,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9784061097270366,0.8527567766897132,4
Meagan Morrow,8977937415.0,joshua97@example.com,Thompson-Forbes,Pondicherry,E-commerce,Intermediate,Small Business,Mature,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3129746136533323,-1.3526486802664413,0
Derek Taylor,8269656689.0,ytorres@example.org,Shelton Group,Banglore,Finance,Intermediate,Small Business,Growth,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8675008603814192,0.8527567766897132,4
Lauren Anderson,8012602040.0,emily34@example.net,Maxwell-Martinez,Banglore,Retail,Expert,Solo,Growth,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4589955235580452,-1.3526486802664413,0
Jacob Brooks,4821360481.0,robertcastillo@example.org,"Kennedy, Marsh and Fernandez",Goa,E-commerce,Expert,Small Business,Startup,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9414376932784975,1.5878919290084312,4
Rebecca Carroll,3769286595.0,turnerteresa@example.org,Miles Ltd,Kolkata,Retail,Expert,Small Business,Mature,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6112357975601459,-0.6175135279477231,1
Carrie Valdez,3408573433.0,calvinbradley@example.org,Rocha Group,Banglore,Management,Intermediate,Small Business,Growth,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8675008603814192,-1.3526486802664413,0
Stacey Moore,9668734723.0,dsmith@example.org,Warren Inc,Mumbai,Retail,Intermediate,Medium Enterprise,Startup,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8700147126999198,1.5878919290084312,5
James Johnson,5291294004.0,kle@example.net,"Alvarez, Bond and Ortega",Mumbai,Technology,Intermediate,Medium Enterprise,Growth,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.019741134383519855,0.8527567766897132,2
Noah Obrien,1606065335.0,marie24@example.net,Larson Inc,Kolkata,Finance,Expert,Small Business,Startup,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4245409594280067,-0.6175135279477231,1
Amanda Fisher,3502888260.0,craigmiller@example.org,Young PLC,Mysore,Healthcare,Novice,Small Business,Startup,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0153745261755758,0.117621624370995,0
Melissa Davis,1661412354.0,johnjohnson@example.net,Choi and Sons,Banglore,E-commerce,Novice,Small Business,Startup,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8286796880434364,-0.6175135279477231,0
Mr. Shane Maldonado,5383114461.0,hamptonjulia@example.net,Kemp-Williams,Kolkata,Technology,Intermediate,Small Business,Growth,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6087219452416452,0.8527567766897132,4
Alison Williams,3488790588.0,robertwade@example.org,Ward-Gutierrez,Banglore,Technology,Expert,Solo,Startup,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2415516330747546,0.8527567766897132,5
Tracy Davis,8843631100.0,joshua46@example.com,Mcmillan PLC,Hyderabad,Healthcare,Intermediate,Small Business,Startup,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7565956110358018,0.117621624370995,0
Mitchell Medina,2819692866.0,kelly31@example.net,Norris and Sons,Kolkata,Technology,Expert,Solo,Mature,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.126279775521193,-1.3526486802664413,0
